행정동코드,자치구,행정동명,성별,연령대,총인구,1인가구수,커뮤니케이션이 적은 집단,평일 외출이 적은 집단,휴일 외출이 적은 집단,출근소요시간 및 근무시간이 많은 집단,외출이 매우 적은 집단(전체),외출이 매우 많은 집단,동영상서비스 이용이 많은 집단,생활서비스 이용이 많은 집단,재정상태에 대한 관심집단,외출-커뮤니케이션이 모두 적은 집단(전체),년,월
1105061,광진구,구의2동,1,40,1031.09,133.96,18.4,12.36,12.52,9.02,19.72,24.54,11.98,9.3,19.29,19.54,2023,1
1105061,광진구,구의2동,1,45,1010.25,123.44,15.49,9.36,7.45,9.78,23.99,19.27,10.93,14.03,6.64,23.77,2023,1
1105061,광진구,구의2동,1,50,956.31,101.06,9.93,7.98,8.26,6.42,23.72,9.47,6.78,11.1,18.59,25.64,2023,1
1105061,광진구,구의2동,1,55,910.77,109.36,12.47,10.4,11.76,9.21,20.96,6.83,9.9,13.44,8.31,16.62,2023,1
1105061,광진구,구의2동,1,60,709.0,81.08,7.36,7.05,7.08,5.38,9.28,5.12,4.48,8.55,4.33,11.03,2023,1
1105061,광진구,구의2동,1,65,551.67,84.08,7.99,5.88,15.38,2.6,11.58,2.47,5.32,4.01,10.28,4.92,2023,1
1105061,광진구,구의2동,1,70,308.88,47.55,8.03,5.3,0.94,4.15,7.98,0.56,6.37,3.68,3.82,11.08,2023,1
1105061,광진구,구의2동,1,75,473.17,154.88,13.46,18.3,16.45,5.88,9.58,0.95,19.05,8.32,17.26,14.24,2023,1
1105061,광진구,구의2동,2,20,773.68,118.67,13.78,13.82,3.31,6.53,16.19,15.31,6.19,5.58,6.27,16.04,2023,1
1105061,광진구,구의2동,2,25,859.64,152.83,9.09,9.69,12.35,8.61,15.18,33.79,7.76,20.22,21.49,15.04,2023,1
1105061,광진구,구의2동,2,30,1024.05,173.15,12.71,14.52,9.04,12.04,13.19,39.79,11.77,10.97,16.79,6.54,2023,1
1105061,광진구,구의2동,2,35,965.33,146.13,13.45,15.73,5.85,14.8,11.58,30.71,14.7,11.9,12.76,22.94,2023,1
1105061,광진구,구의2동,2,40,1084.07,132.56,9.04,11.3,7.2,10.92,7.71,18.05,7.85,13.26,15.59,10.2,2023,1
1105061,광진구,구의2동,2,45,1039.56,124.64,6.52,13.88,6.0,11.82,11.93,15.33,8.79,15.28,10.01,11.83,2023,1
1105061,광진구,구의2동,2,50,1051.88,112.74,10.01,9.27,6.64,8.43,18.86,8.17,9.91,10.52,16.36,14.54,2023,1
1105061,광진구,구의2동,2,55,1030.84,118.08,7.66,9.42,5.27,6.48,2.41,6.6,6.62,10.35,11.54,2.39,2023,1
1105061,광진구,구의2동,2,60,799.61,84.24,6.2,9.57,6.55,7.35,5.76,4.17,7.51,4.35,5.49,7.59,2023,1
1105061,광진구,구의2동,2,65,584.5,109.25,7.16,10.48,15.37,7.56,7.43,1.4,8.8,16.66,17.28,4.42,2023,1
1105061,광진구,구의2동,2,70,427.36,72.75,7.04,17.09,1.08,8.0,13.35,0.66,10.63,6.92,4.97,8.26,2023,1
1105061,광진구,구의2동,2,75,667.96,260.98,28.42,29.27,27.36,24.48,13.35,0.72,32.53,27.49,21.54,14.88,2023,1
1105062,광진구,구의3동,1,20,1018.0,166.38,19.31,15.75,4.96,17.69,19.88,16.69,23.69,6.09,8.21,19.7,2023,1
1105062,광진구,구의3동,1,25,1094.0,202.53,23.61,17.02,17.04,23.38,43.87,32.61,23.38,27.39,24.73,37.68,2023,1
1105062,광진구,구의3동,1,30,1272.0,283.27,35.38,21.17,20.56,27.83,33.28,67.69,30.38,32.19,25.53,38.98,2023,1
1105062,광진구,구의3동,1,35,1129.0,236.06,42.45,26.39,19.48,23.38,35.74,58.34,32.5,19.6,23.72,33.06,2023,1
1105062,광진구,구의3동,1,40,1111.0,110.87,19.9,9.68,11.7,9.13,44.51,28.55,14.81,6.54,12.94,29.4,2023,1
1105062,광진구,구의3동,1,45,1167.0,110.38,13.96,8.09,10.13,8.24,31.75,28.25,9.53,6.71,8.98,24.2,2023,1
1105062,광진구,구의3동,1,50,1163.0,78.77,9.45,4.47,8.44,4.28,28.59,15.16,5.97,5.31,16.39,24.28,2023,1
1105062,광진구,구의3동,1,55,1155.19,78.97,7.52,4.41,4.4,4.33,19.61,13.69,5.14,6.0,7.67,10.79,2023,1
1105062,광진구,구의3동,1,60,740.0,54.66,6.21,2.86,4.78,3.31,13.88,7.05,3.28,4.91,2.1,13.75,2023,1
1105062,광진구,구의3동,1,65,555.0,66.95,4.27,2.83,15.95,1.87,4.12,3.46,2.86,1.4,9.01,5.45,2023,1
1105062,광진구,구의3동,1,70,352.8,42.51,5.5,2.56,1.06,2.08,6.58,1.34,3.35,1.78,3.7,6.52,2023,1
1105062,광진구,구의3동,1,75,462.88,110.11,6.82,8.15,19.4,4.41,1.32,1.18,5.4,3.23,12.16,7.83,2023,1
1105062,광진구,구의3동,2,20,982.0,179.44,16.58,19.04,8.51,11.52,3.06,20.25,11.78,12.54,6.5,9.08,2023,1
1105062,광진구,구의3동,2,25,1173.0,238.05,23.11,12.26,20.08,18.16,16.82,37.96,19.65,28.25,28.19,36.12,2023,1
1105062,광진구,구의3동,2,30,1289.0,282.31,25.1,19.06,25.46,23.78,15.63,67.26,22.33,19.88,26.61,21.69,2023,1
1105062,광진구,구의3동,2,35,1117.0,212.98,11.75,14.99,10.89,16.08,11.51,47.23,14.75,15.64,18.35,6.85,2023,1
1105062,광진구,구의3동,2,40,1238.0,117.53,7.67,7.14,7.18,8.88,9.06,23.83,9.29,8.46,12.54,15.72,2023,1
1105062,광진구,구의3동,2,45,1384.0,127.56,7.78,8.54,8.39,10.94,12.91,24.61,11.18,8.24,10.63,20.46,2023,1
1105062,광진구,구의3동,2,50,1292.0,89.24,4.81,5.93,3.98,6.07,13.66,12.08,6.2,4.67,13.48,19.34,2023,1
1105062,광진구,구의3동,2,55,1250.0,94.55,7.58,7.68,5.9,5.98,16.86,8.77,6.46,7.34,7.08,21.47,2023,1
1105062,광진구,구의3동,2,60,799.0,63.65,5.02,5.44,4.83,5.91,15.51,4.82,5.1,3.59,2.4,12.3,2023,1
1105062,광진구,구의3동,2,65,565.0,84.41,4.8,5.62,11.55,4.17,6.75,1.7,5.81,8.32,9.6,4.01,2023,1
1105062,광진구,구의3동,2,70,422.42,60.88,6.07,8.15,0.87,6.82,6.3,0.69,6.53,5.96,2.21,6.24,2023,1
1105062,광진구,구의3동,2,75,614.58,175.82,14.29,19.02,12.46,15.23,17.33,1.05,19.02,11.82,12.7,12.49,2023,1
1105063,광진구,광장동,1,20,1169.0,40.25,6.38,3.82,2.08,3.99,25.35,22.85,4.5,1.74,1.8,21.98,2023,1
1105063,광진구,광장동,1,25,953.0,35.8,4.01,2.16,1.77,2.87,23.27,28.02,3.77,5.02,2.87,37.47,2023,1
1105063,광진구,광장동,1,30,966.0,65.36,6.23,4.28,6.82,3.26,16.02,63.38,4.37,5.89,4.63,15.88,2023,1
1105063,광진구,광장동,1,35,1096.0,67.07,9.22,3.34,5.33,5.24,22.13,65.39,6.98,4.12,5.92,19.19,2023,1
1105063,광진구,광장동,1,40,1860.0,49.53,5.94,1.72,4.49,2.7,45.0,57.21,3.53,3.07,6.6,35.67,2023,1
1105063,광진구,광장동,1,45,1997.0,49.44,4.58,1.23,4.24,1.66,13.82,57.96,2.52,2.3,4.1,13.69,2023,1
1105063,광진구,광장동,1,50,1511.0,62.76,5.69,1.18,4.09,1.43,10.51,23.47,2.79,3.61,11.87,12.15,2023,1
1105063,광진구,광장동,1,55,1064.0,44.8,2.75,0.86,3.56,1.04,9.42,16.2,1.67,2.97,4.78,7.47,2023,1
1105063,광진구,광장동,1,60,703.0,32.71,2.14,0.65,2.74,1.28,7.73,8.4,1.31,2.16,1.33,7.66,2023,1
1105063,광진구,광장동,1,65,420.0,35.76,2.41,0.49,6.89,1.27,3.18,2.76,1.65,0.59,5.35,3.15,2023,1
1105063,광진구,광장동,1,70,343.55,26.95,2.51,1.03,0.55,0.87,4.41,1.79,1.33,0.43,1.9,2.91,2023,1
1105063,광진구,광장동,1,75,496.3,117.06,7.55,5.6,27.44,4.23,4.41,2.32,6.32,0.97,12.12,4.37,2023,1
1105063,광진구,광장동,2,20,1115.0,42.18,4.51,2.45,2.02,2.56,13.36,26.22,2.91,2.18,0.69,13.24,2023,1
1105063,광진구,광장동,2,25,880.0,36.44,2.38,1.08,1.87,2.05,10.54,29.13,2.3,4.09,3.08,10.45,2023,1
1105063,광진구,광장동,2,30,987.0,64.63,4.92,3.49,4.53,3.24,13.18,52.39,4.56,5.66,2.94,13.07,2023,1
1105063,광진구,광장동,2,35,1461.0,79.59,6.12,4.16,3.44,6.6,18.91,62.9,5.6,4.18,4.5,31.22,2023,1
1105063,광진구,광장동,2,40,2314.0,58.0,2.56,1.65,2.98,3.51,10.85,46.73,2.93,3.37,6.07,16.11,2023,1
1105063,광진구,광장동,2,45,1961.0,48.12,1.92,2.49,1.8,3.54,19.21,35.08,2.86,3.78,2.55,27.5,2023,1
1105063,광진구,광장동,2,50,1348.0,59.93,3.5,3.11,3.23,3.58,9.72,11.25,3.94,4.46,6.93,6.43,2023,1
1105063,광진구,광장동,2,55,1036.0,47.88,2.49,1.85,2.57,2.36,11.66,9.32,2.58,3.95,3.66,13.48,2023,1
1105063,광진구,광장동,2,60,663.53,32.32,2.4,2.56,2.24,3.08,11.71,4.07,3.01,1.4,1.18,13.05,2023,1
1105063,광진구,광장동,2,65,448.0,46.96,2.69,2.12,4.61,3.1,4.51,1.42,2.94,3.31,4.35,3.35,2023,1
1105063,광진구,광장동,2,70,444.36,47.17,3.13,3.17,0.35,4.01,3.5,1.2,3.38,4.52,1.98,3.47,2023,1
1105063,광진구,광장동,2,75,747.64,217.24,16.11,9.58,22.78,17.17,5.25,1.83,12.68,10.95,19.26,3.47,2023,1
1105064,광진구,자양1동,1,20,842.0,271.24,37.13,39.66,22.98,33.92,12.47,14.67,39.81,10.03,29.91,12.35,2023,1
1105064,광진구,자양1동,1,25,1038.0,351.94,43.1,33.61,39.57,43.69,29.85,27.78,43.68,47.39,55.05,23.66,2023,1
1105064,광진구,자양1동,1,30,1197.0,411.32,47.05,44.37,43.44,40.02,36.66,59.94,46.48,46.3,46.14,25.15,2023,1
1105064,광진구,자양1동,1,35,1037.0,328.78,50.13,38.7,25.92,38.7,26.6,40.24,41.35,35.99,34.6,29.29,2023,1
1105064,광진구,자양1동,1,40,926.0,166.66,25.45,20.13,18.26,17.97,31.14,18.0,22.4,18.81,19.05,28.28,2023,1
1105064,광진구,자양1동,1,45,924.0,160.76,12.48,21.45,17.82,11.83,17.48,17.91,15.84,21.57,13.51,19.8,2023,1
1105064,광진구,자양1동,1,50,1000.0,139.57,22.21,16.95,14.63,12.18,39.45,9.05,16.22,19.16,20.63,33.51,2023,1
1105064,광진구,자양1동,1,55,891.0,148.91,22.48,16.63,18.55,15.64,16.63,6.84,14.66,25.16,13.5,19.22,2023,1
1105064,광진구,자양1동,1,60,653.0,110.19,14.39,9.78,17.66,12.95,10.76,4.24,10.45,12.93,4.23,14.93,2023,1
1105064,광진구,자양1동,1,65,406.0,85.28,11.17,9.23,16.77,10.27,7.9,1.3,10.82,6.84,12.25,14.09,2023,1
1105064,광진구,자양1동,1,70,276.71,54.52,11.05,6.37,1.93,5.08,8.58,0.61,7.46,3.8,3.94,3.4,2023,1
1105064,광진구,자양1동,1,75,458.29,140.68,18.26,8.98,21.09,9.88,12.01,0.87,12.63,9.87,15.35,6.8,2023,1
1105064,광진구,자양1동,2,20,908.0,321.9,28.86,30.34,36.68,19.69,3.28,23.35,12.3,19.65,21.51,6.52,2023,1
1105064,광진구,자양1동,2,25,1154.0,437.08,28.63,34.29,43.32,44.57,51.78,42.3,41.59,50.29,60.17,45.92,2023,1
1105064,광진구,자양1동,2,30,1218.0,417.86,22.46,43.61,28.82,36.47,6.29,55.91,30.03,42.47,51.39,9.36,2023,1
1105064,광진구,자양1동,2,35,911.0,274.6,17.54,30.28,14.48,30.08,2.79,29.18,24.27,26.07,19.66,16.64,2023,1
1105064,광진구,자양1동,2,40,900.0,157.09,12.24,16.82,12.16,14.96,11.42,15.75,13.76,19.04,18.58,11.32,2023,1
1105064,광진구,자양1동,2,45,1018.0,173.3,9.07,21.46,16.01,14.8,17.93,15.69,14.15,22.87,15.32,14.81,2023,1
1105064,광진구,자양1동,2,50,1030.0,150.94,12.64,19.47,12.17,15.97,43.54,7.38,18.77,18.33,20.66,46.03,2023,1
1105064,광진구,자양1동,2,55,960.0,150.42,11.17,18.69,11.58,21.17,16.6,5.84,19.14,16.66,13.48,32.92,2023,1
1105064,광진구,자양1동,2,60,683.0,117.49,11.35,22.04,10.93,20.59,20.93,3.14,17.59,7.36,8.59,22.63,2023,1
1105064,광진구,자양1동,2,65,551.0,128.04,11.74,14.06,19.78,14.31,18.22,0.93,13.0,17.45,13.57,23.48,2023,1
1105064,광진구,자양1동,2,70,405.91,90.0,10.96,17.38,2.64,14.09,17.82,0.6,14.02,10.73,4.61,28.25,2023,1
1105064,광진구,자양1동,2,75,598.09,223.11,21.73,26.25,17.75,25.58,12.47,0.62,23.59,29.26,25.83,17.66,2023,1
1105065,광진구,자양2동,1,20,940.74,134.79,18.71,15.6,12.25,12.76,26.36,17.09,14.49,4.25,9.54,15.67,2023,1
1105065,광진구,자양2동,1,25,937.29,139.1,19.75,19.27,11.21,18.23,37.88,25.17,19.12,14.84,22.84,44.36,2023,1
1105065,광진구,자양2동,1,30,1237.57,281.15,40.76,34.21,29.07,32.9,50.31,61.33,31.43,36.4,33.31,39.89,2023,1
1105065,광진구,자양2동,1,35,1161.9,243.03,33.56,23.4,24.23,24.46,12.46,53.59,23.75,17.09,25.32,27.78,2023,1
1105065,광진구,자양2동,1,40,1101.34,146.17,18.0,11.08,21.25,13.19,25.83,25.7,15.78,19.27,17.65,20.48,2023,1
1105065,광진구,자양2동,1,45,1069.05,142.78,16.98,12.56,16.67,11.49,26.19,24.18,14.42,10.48,11.55,28.55,2023,1
1105065,광진구,자양2동,1,50,978.14,102.59,8.11,5.97,11.46,5.76,14.64,10.55,6.13,12.46,18.88,14.5,2023,1
1105065,광진구,자양2동,1,55,1067.59,115.0,12.46,9.5,14.45,7.24,15.92,10.95,8.78,12.32,7.78,15.78,2023,1
1105065,광진구,자양2동,1,60,800.69,85.15,9.51,5.88,8.74,7.99,16.42,5.76,7.33,10.22,3.6,12.2,2023,1
1105065,광진구,자양2동,1,65,503.7,62.34,5.33,2.93,14.78,3.37,11.87,2.09,3.6,2.9,6.82,7.84,2023,1
1105065,광진구,자양2동,1,70,320.15,44.41,7.06,3.68,1.24,3.65,10.9,0.78,4.14,4.25,2.73,6.17,2023,1
1105065,광진구,자양2동,1,75,417.45,117.89,6.97,7.1,18.45,10.32,6.23,2.07,11.39,5.77,13.67,6.17,2023,1
1105065,광진구,자양2동,2,20,812.17,133.66,15.59,13.59,9.81,7.96,7.36,20.5,11.03,6.24,5.29,14.58,2023,1
1105065,광진구,자양2동,2,25,945.08,163.26,7.11,5.98,15.64,10.1,2.96,32.52,5.9,15.84,23.9,8.82,2023,1
1105065,광진구,자양2동,2,30,1216.18,261.55,18.73,19.01,23.81,23.43,14.07,56.49,16.69,26.22,24.98,20.91,2023,1
1105065,광진구,자양2동,2,35,1114.24,217.4,11.07,15.94,10.03,22.83,10.11,42.53,15.14,20.32,23.63,16.7,2023,1
1105065,광진구,자양2동,2,40,1071.15,142.04,9.52,11.01,13.28,12.13,15.0,19.24,9.54,14.91,16.75,9.91,2023,1
1105065,광진구,자양2동,2,45,1046.37,134.24,5.34,14.53,9.0,14.24,7.88,15.94,12.94,14.84,13.76,18.23,2023,1
1105065,광진구,자양2동,2,50,1117.23,115.72,8.77,10.68,11.87,11.94,16.02,8.85,11.14,12.7,16.66,13.23,2023,1
1105065,광진구,자양2동,2,55,1123.25,129.0,11.52,10.98,13.37,12.04,18.18,8.07,12.88,14.25,14.78,23.16,2023,1
1105065,광진구,자양2동,2,60,778.61,89.13,7.33,11.01,8.47,12.7,16.63,4.78,8.93,5.35,4.73,23.81,2023,1
1105065,광진구,자양2동,2,65,549.89,88.1,5.71,8.62,14.65,9.01,11.99,1.4,8.75,11.47,11.43,16.34,2023,1
1105065,광진구,자양2동,2,70,401.3,66.12,3.95,9.36,1.46,9.49,7.44,0.78,6.47,9.47,5.66,11.06,2023,1
1105065,광진구,자양2동,2,75,530.69,180.07,19.38,11.33,18.66,26.07,5.59,0.74,17.56,21.29,13.49,12.91,2023,1
1105066,광진구,자양3동,1,20,993.26,90.3,10.45,11.83,3.91,7.42,14.5,18.85,9.48,3.23,7.19,10.77,2023,1
1105066,광진구,자양3동,1,25,1067.49,100.44,8.77,10.2,8.91,11.23,36.1,32.11,9.31,10.11,14.89,35.77,2023,1
1105066,광진구,자양3동,1,30,1229.13,146.74,17.92,15.56,19.28,14.61,29.63,69.78,15.66,19.01,15.51,20.55,2023,1
1105066,광진구,자양3동,1,35,1179.28,122.33,13.47,10.56,10.09,11.63,26.18,55.34,13.04,13.88,11.78,37.47,2023,1
1105066,광진구,자양3동,1,40,1336.73,101.15,13.9,7.63,10.28,6.77,16.86,31.58,8.97,8.76,14.24,16.7,2023,1
1105066,광진구,자양3동,1,45,1243.44,97.34,12.48,7.17,8.03,6.83,23.32,28.44,9.83,5.96,8.87,31.77,2023,1
1105066,광진구,자양3동,1,50,1208.13,90.68,11.26,7.19,8.8,6.17,39.92,14.1,7.51,9.18,15.95,37.2,2023,1
1105066,광진구,자양3동,1,55,1273.44,87.73,7.39,6.01,7.9,4.85,27.78,13.75,5.14,8.78,7.05,30.27,2023,1
1105066,광진구,자양3동,1,60,912.9,60.06,5.19,3.62,4.39,3.03,14.28,8.65,2.83,3.9,2.87,12.14,2023,1
1105066,광진구,자양3동,1,65,514.11,65.86,6.92,3.9,11.36,4.51,9.68,2.6,5.65,2.18,5.72,6.0,2023,1
1105066,광진구,자양3동,1,70,344.8,39.09,4.26,2.85,0.48,2.38,4.19,0.79,3.19,1.81,1.54,4.16,2023,1
1105066,광진구,자양3동,1,75,546.5,181.93,13.83,28.83,34.35,4.37,2.79,1.38,15.18,5.23,16.33,1.39,2023,1
1105066,광진구,자양3동,2,20,992.69,96.39,12.21,10.51,4.34,7.81,19.03,20.65,9.46,6.35,4.49,18.86,2023,1
1105066,광진구,자양3동,2,25,1150.56,103.78,5.72,7.28,7.16,7.61,16.05,35.66,6.95,10.27,10.93,12.73,2023,1
1105066,광진구,자양3동,2,30,1370.16,139.63,10.26,8.95,10.21,11.44,14.51,65.37,9.57,14.18,7.19,3.6,2023,1
1105066,광진구,자양3동,2,35,1321.25,118.83,8.27,12.76,5.33,14.15,21.92,41.5,10.17,11.2,11.11,18.39,2023,1
1105066,광진구,자양3동,2,40,1399.2,101.34,5.86,8.96,5.11,9.89,25.52,23.67,7.45,8.3,12.4,22.77,2023,1
1105066,광진구,자양3동,2,45,1360.68,109.35,5.78,11.49,5.75,12.66,16.79,22.33,10.78,7.53,10.22,24.94,2023,1
1105066,광진구,자양3동,2,50,1394.82,103.88,7.84,10.58,7.57,9.01,18.08,10.78,10.04,7.91,9.68,31.36,2023,1
1105066,광진구,자양3동,2,55,1327.65,89.75,6.47,9.57,5.89,9.23,30.32,8.32,9.04,4.39,3.55,36.05,2023,1
1105066,광진구,자양3동,2,60,903.88,77.12,4.96,9.43,5.77,8.78,7.82,4.89,6.95,4.54,4.82,13.94,2023,1
1105066,광진구,자양3동,2,65,532.63,77.59,4.04,6.51,11.25,5.31,7.99,1.4,7.29,7.87,9.08,7.92,2023,1
1105066,광진구,자양3동,2,70,426.85,59.05,4.21,8.66,0.43,8.43,9.7,0.56,8.61,9.04,3.91,6.41,2023,1
1105066,광진구,자양3동,2,75,752.0,303.42,23.73,70.45,16.27,23.28,12.94,0.94,32.63,20.25,25.36,6.41,2023,1
1105067,광진구,자양4동,1,20,941.0,249.67,32.32,33.29,21.21,29.23,16.76,19.19,32.72,12.5,21.61,22.16,2023,1
1105067,광진구,자양4동,1,25,1283.22,384.39,40.06,28.01,41.87,31.45,19.29,45.17,33.25,54.12,55.0,22.94,2023,1
1105067,광진구,자양4동,1,30,1325.3,374.68,41.31,29.3,39.77,24.67,35.27,76.16,30.44,42.46,24.66,19.06,2023,1
1105067,광진구,자양4동,1,35,1116.83,281.35,42.94,31.4,26.83,34.97,30.18,55.88,37.93,26.36,27.34,32.91,2023,1
1105067,광진구,자양4동,1,40,1171.92,285.93,46.23,37.96,27.12,28.06,32.88,30.07,40.57,28.0,36.13,38.49,2023,1
1105067,광진구,자양4동,1,45,1252.52,298.86,36.71,28.02,39.99,23.8,32.7,28.81,27.13,29.23,15.16,40.5,2023,1
1105067,광진구,자양4동,1,50,1553.74,284.5,43.95,24.72,36.47,20.82,25.06,17.16,27.88,30.81,46.07,28.97,2023,1
1105067,광진구,자양4동,1,55,1427.97,284.03,39.77,27.88,38.28,17.77,19.03,12.82,24.7,51.08,13.98,22.64,2023,1
1105067,광진구,자양4동,1,60,966.41,203.68,26.37,19.99,27.45,18.35,25.77,7.39,15.63,24.93,4.22,40.87,2023,1
1105067,광진구,자양4동,1,65,685.19,150.72,19.16,11.01,27.89,9.74,25.73,2.5,11.76,11.05,15.58,8.51,2023,1
1105067,광진구,자양4동,1,70,344.57,77.84,10.61,8.29,3.17,5.2,11.45,0.78,8.51,6.23,6.46,9.72,2023,1
1105067,광진구,자양4동,1,75,499.54,144.53,14.53,19.12,20.76,7.99,9.81,1.32,17.25,8.42,11.03,11.34,2023,1
1105067,광진구,자양4동,2,20,1040.15,311.73,24.77,34.26,21.33,18.53,13.18,25.48,21.46,22.19,17.9,21.76,2023,1
1105067,광진구,자양4동,2,25,1341.36,433.94,18.54,26.25,49.08,23.05,14.47,54.04,16.83,46.02,53.41,25.08,2023,1
1105067,광진구,자양4동,2,30,1203.66,321.63,13.66,23.11,38.58,16.4,10.32,62.45,19.4,25.84,24.12,10.23,2023,1
1105067,광진구,자양4동,2,35,867.51,208.6,18.33,20.92,12.42,18.01,19.94,35.99,16.43,15.4,17.97,14.12,2023,1
1105067,광진구,자양4동,2,40,931.64,223.65,20.81,31.62,21.81,22.04,18.02,16.59,20.75,26.63,25.21,25.51,2023,1
1105067,광진구,자양4동,2,45,1235.95,293.63,28.27,36.22,29.09,30.48,24.85,22.56,36.81,27.65,23.9,45.15,2023,1
1105067,광진구,자양4동,2,50,1512.95,277.15,20.23,29.46,24.34,23.96,27.86,13.41,27.98,29.37,34.71,35.51,2023,1
1105067,광진구,자양4동,2,55,1476.1,293.65,27.4,24.83,37.92,23.53,21.73,10.87,25.7,26.72,27.71,25.84,2023,1
1105067,광진구,자양4동,2,60,1071.52,212.63,14.15,16.77,24.62,13.4,11.07,5.85,15.28,19.04,8.01,10.97,2023,1
1105067,광진구,자양4동,2,65,685.47,172.7,11.41,18.19,26.35,12.1,7.31,1.96,8.83,22.0,21.48,9.05,2023,1
1105067,광진구,자양4동,2,70,480.54,126.46,13.76,22.35,4.11,15.73,1.81,0.71,16.53,19.73,9.77,18.03,2023,1
1105067,광진구,자양4동,2,75,667.62,227.6,22.12,28.95,30.76,18.63,10.91,1.08,12.5,29.63,15.06,23.44,2023,1
1105053,광진구,화양동,1,20,2606.0,1962.87,167.47,213.99,304.36,146.16,11.63,72.8,156.09,134.93,171.19,19.26,2023,2
1105053,광진구,화양동,1,25,2982.0,2205.48,182.0,241.75,223.38,245.6,56.63,89.44,187.75,283.58,336.56,56.31,2023,2
1105053,광진구,화양동,1,30,1679.01,1191.69,109.54,170.4,169.17,93.13,15.8,81.2,114.48,165.3,156.19,21.59,2023,2
1105053,광진구,화양동,1,35,986.0,664.37,105.45,123.94,63.88,76.7,29.09,38.48,102.46,83.23,69.47,34.34,2023,2
1105053,광진구,화양동,1,40,747.0,287.33,49.36,47.56,48.18,25.98,21.03,15.97,34.09,38.81,44.16,20.91,2023,2
1105053,광진구,화양동,1,45,692.0,261.6,37.71,51.26,39.06,28.47,14.41,12.69,40.09,34.5,13.69,14.32,2023,2
1105053,광진구,화양동,1,50,695.0,164.04,30.94,29.78,18.43,21.9,29.25,6.26,25.27,23.37,25.81,22.24,2023,2
1105053,광진구,화양동,1,55,599.0,144.97,20.48,17.54,22.16,11.7,14.87,5.3,14.44,21.65,17.16,12.93,2023,2
1105053,광진구,화양동,1,60,462.0,110.49,13.91,16.93,15.04,10.97,9.54,3.41,11.08,17.56,7.43,7.9,2023,2
1105053,광진구,화양동,1,65,346.0,67.65,5.58,7.74,14.22,2.84,1.26,0.92,3.34,2.31,9.12,2.49,2023,2
1105053,광진구,화양동,1,70,218.08,48.84,8.35,10.44,0.81,5.42,6.28,0.35,8.2,4.78,3.3,4.99,2023,2
1105053,광진구,화양동,1,75,328.39,122.54,10.66,24.79,12.67,7.22,12.55,0.51,14.12,5.75,11.91,14.98,2023,2
1105053,광진구,화양동,2,20,3650.0,2880.7,147.93,204.08,416.16,146.83,14.86,124.67,114.03,160.44,197.76,14.78,2023,2
1105053,광진구,화양동,2,25,2912.0,2246.82,126.16,203.94,214.09,134.16,15.26,104.62,129.73,255.47,249.36,20.22,2023,2
1105053,광진구,화양동,2,30,1622.0,1127.59,67.35,131.12,118.34,78.68,14.69,68.67,86.06,126.87,119.81,17.04,2023,2
1105053,광진구,화양동,2,35,772.0,511.2,56.83,85.52,43.91,43.79,23.5,25.66,59.35,65.49,50.31,16.17,2023,2
1105053,광진구,화양동,2,40,577.46,220.9,20.25,38.0,28.24,21.97,9.17,10.3,26.16,29.8,33.16,13.69,2023,2
1105053,광진구,화양동,2,45,591.84,214.9,23.05,53.34,18.75,24.68,14.97,7.38,27.19,23.45,17.46,12.76,2023,2
1105053,광진구,화양동,2,50,636.0,139.32,14.73,23.98,15.65,16.45,11.99,3.76,17.46,10.75,17.98,13.91,2023,2
1105053,광진구,화양동,2,55,664.75,155.71,13.92,30.46,15.59,17.56,13.34,3.77,20.77,17.69,13.24,13.26,2023,2
1105053,광진구,화양동,2,60,520.0,121.18,16.17,30.71,15.01,21.5,18.81,2.57,18.22,9.03,4.68,20.4,2023,2
1105053,광진구,화양동,2,65,400.0,96.3,4.95,20.55,13.8,8.94,7.41,0.65,8.34,13.81,12.92,8.85,2023,2
1105053,광진구,화양동,2,70,318.04,77.97,7.4,22.41,1.64,9.17,1.39,0.35,8.27,11.88,3.99,11.03,2023,2
1105053,광진구,화양동,2,75,458.15,192.18,19.58,47.53,14.61,12.89,15.26,0.53,16.41,19.22,20.48,12.41,2023,2
1105054,광진구,군자동,1,20,1590.96,757.55,36.12,73.94,99.36,51.15,13.94,40.08,71.01,53.24,77.88,13.86,2023,2
1105054,광진구,군자동,1,25,1544.0,750.78,69.9,67.06,68.23,85.05,26.42,43.88,79.63,98.48,124.02,29.54,2023,2
1105054,광진구,군자동,1,30,1285.91,519.24,43.4,56.54,57.65,44.59,18.1,65.76,54.5,77.02,63.13,24.0,2023,2
1105054,광진구,군자동,1,35,925.0,355.32,45.13,48.38,30.41,39.74,31.09,37.02,41.18,35.86,55.21,33.72,2023,2
1105054,광진구,군자동,1,40,832.54,175.95,22.37,24.33,17.87,17.33,17.02,17.73,20.49,16.0,26.63,24.17,2023,2
1105054,광진구,군자동,1,45,739.72,151.97,20.74,17.46,14.53,16.05,18.31,14.55,18.29,16.23,11.03,26.01,2023,2
1105054,광진구,군자동,1,50,826.65,153.3,21.87,22.34,16.6,13.25,34.44,8.07,19.11,16.22,25.46,36.86,2023,2
1105054,광진구,군자동,1,55,770.22,158.57,20.75,12.63,22.99,10.92,13.77,5.79,12.13,22.46,12.19,10.95,2023,2
