category,press,title,pub_date,url
일간지,전국매일신문,"광진구, 취약계층 1인 가구 주택 잔고장 수리 지원",2023.04.20.,https://www.jeonmae.co.kr/news/articleView.html?idxno=952969
일간지,전국매일신문,"광진구, '찾아가는 교통정책 플랫폼' 운영…교통민원 해법 찾는다",2023.04.25.,https://www.jeonmae.co.kr/news/articleView.html?idxno=953813
일간지,한겨레,"광진구, 기초단체장 공약실천계획 평가 ‘최고등급’ 받아",2023.04.19.,http://www.seouland.com/arti/society/society_general/12035.html
일간지,서울신문,박성연 서울시의원 “소방공무원 긍지 가지도록 근무 여건 개선할 것”,2023.06.12.,https://www.seoul.co.kr/news/newsView.php?id=20230612500031&wlog_tag3=naver
일간지,전국매일신문,"광진구, 노후·고위험시설물 95곳 정밀 점검",2023.04.18.,https://www.jeonmae.co.kr/news/articleView.html?idxno=952451
일간지,신아일보,"광진구 교통안전 지킴이, 발빠른 대처로 스쿨존 교통사고 막았다",2023.04.23.,http://www.shinailbo.co.kr/news/articleView.html?idxno=1692423
일간지,서울신문,"박성연 서울시의원, 대학생 아침밥 지원 조례안 발의",2023.06.07.,https://www.seoul.co.kr/news/newsView.php?id=20230607500160&wlog_tag3=naver
일간지,신아일보,"광진구, 배달전문 음식점 주방 상태 구 홈페이지 공개…깨끗한 음식문화 조성",2023.04.12.,http://www.shinailbo.co.kr/news/articleView.html?idxno=1687375
일간지,한겨레,"광진구, 낡고 부서진 자전거 보관대 일제 정비",2023.04.27.,http://www.seouland.com/arti/society/society_general/12118.html
일간지,서울신문,김영옥 서울시의원 “광진구 학교시설개선 예산 62억 9000만원 확정”,2023.04.18.,https://www.seoul.co.kr/news/newsView.php?id=20230418500198&wlog_tag3=naver
일간지,한겨레,"광진구, 20~21일 반려동물 페스티벌 ‘광진 반함 축제’ 열어",2023.05.11.,http://www.seouland.com/arti/society/society_general/12277.html
일간지,동아일보,광진구 “나눔장터에서 중고품 사고파세요”,2023.04.27.,https://www.donga.com/news/Society/article/all/20230427/119027628/1
일간지,신아일보,"광진구, ‘안전정책실무조정위원회’ 개최",2023.04.27.,http://www.shinailbo.co.kr/news/articleView.html?idxno=1694728
일간지,서울신문,"광진구, 배달전문 음식점 주방 사진 공개",2023.04.12.,https://www.seoul.co.kr/news/newsView.php?id=20230412500033&wlog_tag3=naver
일간지,한겨레,"광진구, 환경보호 실천 위한 ‘나눔장터’ 운영",2023.04.27.,http://www.seouland.com/arti/society/society_general/12145.html
일간지,아시아투데이,"광진구 ""아동 권리 교육 위해 찾아갑니다!""",2023.04.11.,https://www.asiatoday.co.kr/view.php?key=20230411010006285
일간지,전국매일신문,"광진구, 자양1재정비촉진사업 주민설명회…지역발전 기대",2023.04.11.,https://www.jeonmae.co.kr/news/articleView.html?idxno=951128
일간지,전국매일신문,광진구의회 기획행정위원회 '천원의 아침밥' 예산확보 간담회 개최,2023.04.11.,https://www.jeonmae.co.kr/news/articleView.html?idxno=951186
일간지,국민일보,"광진구 의원들, 전통시장 살리기 나선다",2023.04.25.,https://news.kmib.co.kr/article/view.asp?arcid=0018197387&code=61122011&cp=nv
일간지,신아일보,"광진구의회 의원연구단체, ‘광진 상공인 발전 연구회’ 발족식 및 착수보고회...",2023.04.25.,http://www.shinailbo.co.kr/news/articleView.html?idxno=1693728
